Nome: TAUBATE
Codigo Estacao: A728
Latitude: -23.04166666
Longitude: -45.52083332
Altitude: 582.26
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;20;269,8;23,6;
2020-02-29;22;333,8;22,8;
2020-03-31;15;110,6;22,2;
2020-04-30;2;4,6;20,7;
2020-05-31;6;9,2;17,4;
2020-06-30;10;34,6;18,4;
2020-07-31;6;5,4;17,8;
2020-08-31;7;47;17,9;
2020-09-30;5;32,4;22,5;
2020-10-31;9;48,4;22,8;
2020-11-30;14;192,4;21,7;
2020-12-31;24;351,6;23,1;
2021-01-31;17;178,8;24,7;
2021-02-28;18;null;22,9;
2021-03-31;null;null;null;
2021-04-30;null;null;null;
2021-05-31;null;null;null;
2021-06-30;null;null;null;
2021-07-31;null;null;null;
2021-08-31;null;null;null;
2021-09-30;null;null;null;
2021-10-31;null;null;null;
2021-11-30;null;null;null;
2021-12-31;null;null;null;
2022-01-31;null;null;null;
2022-02-28;3;null;null;
2022-03-31;17;115,8;24,3;
2022-04-30;8;84,4;21,6;
2022-05-31;10;34,6;17,6;
2022-06-30;6;7,8;16,7;
2022-07-31;1;3,4;17,5;
2022-08-31;4;22,2;17,6;
2022-09-30;10;164,2;18;
2022-10-31;16;126,8;21,9;
2022-11-30;18;135,2;20,3;
2022-12-31;23;280;22,1;
2023-01-31;21;215,6;22,9;
2023-02-28;24;369;23,6;
2023-03-31;19;140,4;23,2;
2023-04-30;16;94,2;20,7;
2023-05-31;6;27,4;18,6;
2023-06-30;6;24,4;16,5;
2023-07-31;2;,8;17,5;
2023-08-31;4;24,6;19,4;
2023-09-30;7;47,2;22,8;
2023-10-31;18;276,2;22,8;
2023-11-30;16;138,2;24,1;
2023-12-31;14;132;24,5;
2024-01-31;23;277;23,6;
2024-02-29;18;154,8;24,1;
2024-03-31;18;232,2;24;
2024-04-30;7;23;22,8;
2024-05-31;3;null;21,3;
2024-06-30;1;null;18,1;
2024-07-31;6;null;17,5;
2024-08-31;null;null;null;
2024-09-30;null;null;null;
2024-10-31;null;null;null;

