Nome: PEIXE
Codigo Estacao: A018
Latitude: -12.01527777
Longitude: -48.54444444
Altitude: 250.87
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2024-10-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);TEMPERATURA MEDIA, MENSAL (AUT)(°C);
2020-01-31;20;413,2;26,4;
2020-02-29;20;243,4;26,2;
2020-03-31;17;null;25,9;
2020-04-30;16;150,4;26,5;
2020-05-31;5;59,4;26,2;
2020-06-30;0;0;25,3;
2020-07-31;0;0;24,6;
2020-08-31;0;0;26,6;
2020-09-30;0;0;28,7;
2020-10-31;12;117,6;28,6;
2020-11-30;11;null;26,5;
2020-12-31;null;null;null;
2021-01-31;null;null;null;
2021-02-28;null;null;null;
2021-03-31;null;null;null;
2021-04-30;null;null;null;
2021-05-31;null;null;null;
2021-06-30;null;null;null;
2021-07-31;null;null;null;
2021-08-31;null;null;null;
2021-09-30;3;null;29,1;
2021-10-31;10;100,4;27,8;
2021-11-30;22;219,6;25,9;
2021-12-31;27;432,2;25,2;
2022-01-31;21;303;25,5;
2022-02-28;14;null;25,7;
2022-03-31;23;223;25,8;
2022-04-30;10;39,2;26,8;
2022-05-31;1;12,4;25,3;
2022-06-30;0;0;24,9;
2022-07-31;0;0;24,7;
2022-08-31;0;0;26,8;
2022-09-30;5;37,4;27,9;
2022-10-31;3;null;28,9;
2022-11-30;3;null;26;
2022-12-31;18;null;25,1;
2023-01-31;17;162;25,4;
2023-02-28;15;72,2;26,4;
2023-03-31;24;221,2;25,7;
2023-04-30;9;72,2;26,6;
2023-05-31;2;7,8;26,6;
2023-06-30;0;0;25,9;
2023-07-31;null;null;25,3;
2023-08-31;null;null;null;
2023-09-30;null;null;null;
2023-10-31;4;null;29,4;
2023-11-30;6;null;29,1;
2023-12-31;7;null;28;
2024-01-31;18;null;26,1;
2024-02-29;8;null;26,7;
2024-03-31;19;193,2;27,2;
2024-04-30;19;179,6;27,3;
2024-05-31;2;3,4;27;
2024-06-30;0;0;25,4;
2024-07-31;null;0;25,1;
2024-08-31;null;null;null;
2024-09-30;null;null;29,7;
2024-10-31;null;null;null;

